0.934478273,0.650040752
0.107888905,0.726914551
0.182227506,0.373847666
0.099095282,0.581582083
0.489763802,0.116118513
0.19324533,0.057654361
0.895891574,0.979765224
0.09908965,0.284823727
0.044165572,0.594974299
0.557295156,0.962161031
0.772495067,0.185778263
0.311940057,0.193039816
0.178982479,0.341644105
0.338955678,0.932897896
0.210145637,0.390667537
0.51015252,0.273216708
0.906364323,0.15194708
0.628923939,0.397108843
0.101533889,0.374722467
0.390854753,0.131114707
0.054616615,0.435040718
0.501282913,0.091513167
0.431721172,0.614626958
0.99756035,0.010979092
0.811602581,0.573260383
0.48565167,0.789729858
0.894447756,0.235366773
0.137546595,0.448019713
0.390004914,0.569358183
0.927356225,0.061401442
0.917493832,0.496288886
0.713574012,0.642315235
0.618337384,0.22126573
0.34328789,0.837056446
0.936027327,0.971075231
0.124774041,0.846372888
0.730585362,0.505999456
0.646477432,0.278875611
0.833151986,0.746617222
0.398282228,0.236930384
0.749822209,0.957345282
0.83522051,0.620260036
0.322460397,0.600262146
0.552261617,0.172604502
0.979129132,0.090346738
0.549308533,0.255262203
0.33042361,0.858570531
0.619471555,0.911067053
0.360636571,0.699633767
0.756509544,0.725182355
0.413900749,0.229886079
0.492345104,0.576053456
0.694743233,0.810628105
0.972733885,0.403843368
0.32775496,0.988439267
0.837803183,0.089998815
0.739072227,0.320941033
0.954174456,0.511408939
0.03192263,0.060606367
0.356868986,0.725687924
0.662653834,0.556555749
0.281501559,0.529359902
0.230383067,0.829982432
0.711128551,0.858759034
0.624572917,0.789028923
0.590608653,0.317833054
0.660437966,0.452207454
0.047554673,0.75222797
0.348784809,0.109861706
0.45134058,0.109742369
0.240904997,0.269883664
0.715045013,0.524637345
0.856182292,0.972651077
0.281507695,0.710408685
0.73105083,0.311859945
0.137762893,0.291457128
0.836722782,0.850357337
0.138601716,0.911647424
0.588209385,0.639276147
0.3661568,0.255370298
0.806759545,0.08866584
0.503780786,0.838255588
0.489594339,0.584718619
0.877048723,0.948108735
0.353141813,0.061028929
0.449443557,0.584641303
0.963530287,0.285108086
0.042297798,0.827732173
0.972958334,0.190986441
0.189206843,0.442529962
0.6671203,0.393411506
0.586439615,0.826573979
0.675112416,0.676871093
0.361022049,0.207603034
0.620278427,0.318104726
0.811150885,0.133810985
0.019257477,0.671462889
0.083873508,0.570991075
0.974801667,0.169767066
0.651349532,0.147655777
0.231237816,0.476079718
0.403491143,0.908102417
0.122020518,0.552175027
0.268438821,0.032939893
0.25784617,0.053862926
0.331665239,0.805063229
0.152234013,0.451374855
0.34800766,0.38264623
0.121658454,0.789643704
0.884153058,0.364286869
0.09427839,0.532349935
0.930040626,0.711656706
0.399019969,0.871476518
0.047401462,0.328689612
0.342373503,0.650118025
0.735966159,0.974836148
0.794682157,0.075967361
0.544905898,0.587019167
0.686223463,0.413886498
0.893632696,0.309136426
0.05479179,0.263834042
0.30366138,0.758766265
0.046191556,0.995215981
0.195476764,0.186571444
0.720165803,0.781145269
0.721753273,0.195797981
0.877799071,0.992358973
0.582432964,0.80226157
0.070684335,0.42422671
0.92274457,0.728863868
0.800372092,0.498353583
0.285946856,0.808990267
0.543663233,0.356508933
0.984776237,0.073243434
0.715678067,0.590991455
0.838969597,0.910187831
0.433260561,0.193765936
0.470624716,0.432367792
0.560713411,0.749159729
0.269091544,0.039184487
0.749018468,0.94632499
0.503887773,0.763673324
0.646809666,0.558820551
0.307745582,0.183842944
0.138724636,0.497948815
0.475572934,0.5178456
0.362459281,0.994243011
0.788113428,0.854851683
0.780295821,0.96240394
0.668512214,0.678941009
0.13350386,0.403501389
0.021555887,0.934979086
0.559840706,0.479484546
0.300819018,0.231791612
0.939409714,0.396290249
0.980903636,0.705077475
0.286620389,0.558559035
0.800820287,0.756630701
0.896111351,0.995481059
0.597526577,0.962431404
0.884016736,0.535067105
0.943731541,0.96387013
0.549158087,0.115625879
0.728386825,0.051448293
0.576758298,0.304348946
0.025857471,0.580191833
0.446530978,0.530964452
0.646301957,0.901208093
0.521202953,0.540550425
0.372312661,0.431980611
0.937134666,0.542666987
0.829532825,0.712414806
0.84908548,0.016674713
0.37253424,0.800920882
0.593184575,0.142509325
0.872552565,0.478474473
0.933501609,0.256835354
0.668464274,0.369091689
0.206776458,0.661764913
0.653850592,0.169608813
0.072051551,0.27878402
0.406726915,0.198221795
0.666931533,0.195071533
0.93372566,0.326839648
0.810950032,0.88033786
0.484548272,0.471101865
0.75674921,0.403969372
0.417047454,0.179231476
0.971785993,0.968924996
0.987974701,0.407455738
0.864147529,0.844487396
0.388883776,0.615325097
0.454741828,0.376611078
0.246687198,0.877181749
0.784423093,0.784852427
0.882837606,0.464954283
0.913711681,0.813976927
0.558284924,0.898444137
0.598868103,0.429238543
0.14887672,0.33432942
0.899713485,0.596647104
0.450393581,0.901990809
0.205672339,0.702066449
0.899650991,0.377455102
0.762585539,0.734955925
0.882486307,0.954102786
0.284950218,0.542813113
0.673225986,0.540105832
0.664279904,0.31110964
0.122814994,0.071234572
0.407318423,0.181980467
0.275286951,0.092988927
0.716669741,0.463489248
0.283384382,0.009332512
0.896198857,0.915025912
0.826578892,0.642741739
0.390026513,0.001419058
0.497902943,0.030385272
0.694805193,0.208470223
0.834369001,0.454966145
0.60962969,0.127266033
0.574737161,0.008647688
0.326042171,0.727079601
0.456424601,0.354116466
0.713795583,0.780445946
0.884405045,0.436656642
0.720855671,0.436554782
0.018612775,0.04921318
0.674776467,0.049631902
0.438508824,0.091100175
0.437820179,0.594037031
0.11703682,0.241084055
0.81468169,0.841369102
0.324855439,0.857212764
0.246228114,0.963612201
0.342713221,0.488899786
0.37569214,0.220310101
0.546553793,0.226208641
0.561920154,0.536787805
0.395822229,0.762109709
0.39813088,0.34756715
0.515367219,0.461231759
0.657530542,0.639323762
0.950915198,0.917336041
0.722348514,0.161572574
0.400079745,0.715635404
0.831871339,0.577738876
0.134338342,0.433298977
0.060466772,0.884242783
0.084247052,0.393051755
0.163898318,0.178975153
0.32421992,0.63333358
0.301726777,0.624000554
0.011680991,0.327941597
0.539905094,0.802965316
0.095372693,0.999477859
0.146514856,0.980978161
0.631141207,0.127036942
0.859320411,0.232240146
0.974221631,0.023632467
0.570838427,0.60743261
0.996850215,0.110809321
0.553541573,0.407459508
0.515458455,0.884076807
0.330682066,0.548132777
0.430001798,0.369003077
0.491806254,0.208345983
0.071037084,0.440943277
0.887739216,0.956196152
0.064633591,0.124025917
0.436184956,0.470763246
0.826629507,0.856896328
0.394534684,0.043390472
0.613474882,0.691625145
0.818640735,0.978985467
0.886235039,0.283267898
0.931111627,0.1337805
0.190784648,0.685279684
0.258582251,0.909454556
0.897865685,0.610868982
0.59336186,0.899982796
0.503840082,0.193433752
0.612809589,0.754424581
0.819422242,0.346260717
0.531889169,0.418625414
0.202075097,0.15571983
0.453893466,0.819000584
0.42791092,0.624923528
0.96605275,0.738560422
0.620055054,0.805112421
0.695389952,0.067222658
0.720164612,0.950790317
0.34689519,0.497577011
0.516990421,0.755145905
0.556694632,0.742405071
0.156495219,0.831129576
0.562056046,0.156501847
0.694803289,0.457308721
0.426455536,0.618100496
0.836270421,0.932183355
0.731387066,0.835088236
0.360031042,0.895423516
0.454212372,0.582518525
0.386389899,0.582746806
0.775554642,0.854925939
0.734271106,0.0348657
0.430277845,0.885420095
0.693752574,0.407730811
0.945213487,0.03638203
0.784232598,0.746147943
0.705571858,0.154828771
0.10933424,0.143908329
0.389930657,0.605959053
0.59090473,0.254480844
0.459380048,0.324154205
0.050339987,0.401790918
0.228687584,0.406373321
0.834189061,0.386191139
0.015644693,0.609801824
0.863710865,0.166890723
0.078069053,0.188092073
0.66904259,0.09462887
0.500211324,0.323186273
0.217993799,0.769596929
0.571615725,0.234118002
0.122189151,0.74036547
0.671166233,0.692818414
0.599585548,0.824078213
0.055976157,0.827977549
0.056343019,0.293367934
0.152500637,0.309369242
0.019621067,0.523029798
0.435175546,0.325298992
0.832221475,0.83184251
0.617390171,0.810294791
0.520129415,0.556998261
0.863868223,0.262964034
0.097697918,0.680566202
0.908052203,0.233653145
0.108016694,0.456425365
0.516996758,0.384566895
0.143156022,0.538601439
0.559370572,0.991703721
0.004579624,0.755220402
0.766681999,0.980454849
0.848709226,0.234782641
0.91682127,0.528559089
0.986968275,0.051436054
0.505133102,0.756875471
0.271421624,0.601979766
0.100750512,0.857168709
0.507848831,0.988277139
0.585609126,0.929484472
0.762887096,0.409514933
0.082962649,0.000341462
0.661596193,0.540878323
0.516979015,0.207730622
0.171048018,0.219283588
0.938557864,0.325806263
0.590483177,0.095949417
0.440634681,0.747533662
0.94191893,0.748508957
0.65591382,0.543299433
0.451945709,0.338132317
0.839697421,0.832333662
0.532623502,0.552572178
0.553887066,0.957543117
0.68006553,0.892833319
0.367189905,0.356503617
0.239290606,0.546401893
0.578923492,0.346681751
0.866887055,0.622802791
0.40677676,0.796624685
0.112615141,0.745874902
0.443845837,0.125536231
0.300184401,0.822394007
0.401386854,0.025150501
0.833363563,0.414428881
0.403628663,0.731407468
0.390175938,0.781374
0.360448893,0.367285915
0.140255359,0.744867856
0.260130194,0.892267188
0.086815101,0.242603386
0.429397337,0.129596976
0.257282785,0.225067882
0.297555384,0.350013919
0.424858412,0.287084613
0.119207259,0.927488007
0.495066924,0.051313757
0.706407228,0.592666755
0.243573373,0.1628989
0.785070082,0.83840577
0.074089577,0.16756093
0.393883427,0.502200615
0.003394123,0.999329479
0.220676892,0.355407151
0.001300569,0.04707771
0.189179671,0.213660585
0.142484055,0.397839124
