0.268075999,0.33366818
0.174892065,0.229602532
0.138648972,0.936120178
0.59888561,0.683188785
0.901057906,0.962113796
0.939379766,0.437973178
0.221184456,0.940336654
0.482671375,0.005834325
0.376011116,0.61030703
0.523780037,0.801075757
0.264872594,0.232981533
0.06835722,0.932468676
0.436327077,0.763262775
0.173853037,0.82644954
0.026107108,0.573463589
0.954678274,0.792581664
0.43059652,0.329041196
0.961558573,0.223461976
0.762414484,0.312386342
0.007348661,0.584523479
0.68003864,0.829914141
0.705950754,0.290462492
0.645128787,0.402554392
0.552309845,0.862057298
0.21810873,0.61473955
0.772366214,0.991187788
0.228028324,0.203698875
0.370864719,0.827209085
0.890928821,0.675861619
0.856376908,0.24894947
0.40243355,0.475785627
0.318019117,0.399075227
0.608635431,0.599438249
0.910195227,0.800522766
0.909098188,0.105068771
0.591594409,0.821442194
0.332571407,0.84108633
0.853063629,0.354506244
0.442397893,0.430069463
0.904355478,0.572239218
0.033179406,0.700824731
0.532426483,0.742469757
0.716497347,0.757884151
0.179301844,0.389128764
0.336532926,0.429302485
0.187712949,0.956344658
0.321927183,0.572971367
0.403856711,0.849722054
0.5485663,0.276345316
0.048738593,0.622323615
0.552732133,0.588361685
0.274811405,0.963468466
0.241501742,0.085902695
0.243145179,0.500498892
0.154159449,0.521589676
0.956416361,0.090166002
0.935661376,0.90466648
0.818714437,0.884388939
0.728261848,0.438989667
0.175811728,0.781722613
0.360370977,0.148465023
0.188789973,0.619815927
0.001198397,0.260623679
0.316419514,0.445656211
0.699616986,0.843999511
0.62525518,0.196204919
0.543062175,0.303851623
0.439037203,0.483294568
0.287427267,0.337812044
0.501659107,0.79848583
0.761546186,0.987487575
0.762408049,0.159047555
0.576055901,0.236879783
0.747662838,0.702236633
0.645534506,0.375471663
0.123219518,0.973704903
0.50439786,0.972305556
0.347261313,0.643698049
0.092147685,0.860098877
0.147849468,0.401883398
0.198169701,0.631930798
0.672270237,0.985236639
0.431511183,0.559477406
0.69440391,0.933591916
0.256784563,0.720343206
0.00975865,0.484038517
0.532283071,0.639031093
0.279391965,0.887636866
0.946230154,0.19873675
0.906443267,0.395366274
0.392684576,0.992175302
0.024855234,0.402351617
0.671436797,0.658856481
0.837170635,0.901348123
0.971499638,0.995381777
0.056932885,0.653163281
0.450323813,0.108436428
0.582470302,0.036114031
0.686637814,0.618091239
0.719432753,0.567144362
